,canonical_Smiles,pIC50,pIC50,pIC50
,,mean,median,var
1668,COc1ccc(N2C(=O)[C@@H](Oc3ccc(Cl)cc3)[C@H]2c2ccc(Oc3nc(N4CCOCC4)nc(N4CCOCC4)n3)cc2)cc1,2.017235354055922,2.017235354055922,
1669,COc1ccc(N2C(=O)[C@@H](Oc3ccc(Cl)cc3Cl)[C@H]2c2ccc(Oc3nc(N4CCOCC4)nc(N4CCOCC4)n3)cc2)cc1,1.8499821508377163,1.8499821508377163,
1670,COc1ccc(N2CCN(CC(=O)Nc3nc4ccccc4[nH]3)CC2)cc1,3.403833013848745,3.403833013848745,
1671,COc1ccc(N2N=C3c4cc(Cl)cc([N+](=O)[O-])c4NCC3C2c2ccc(Cl)cc2)cc1,3.490093496507032,3.490093496507032,
1672,COc1ccc(NC(=O)/C=C/c2ccc(O)c3oc(-c4ccc(O)c(O)c4)cc23)cc1,5.1791420105603,5.1791420105603,
1673,COc1ccc(NC(=O)C2Cc3cc(OC)c(OC)cc3C2=O)cc1,3.8389226230177247,3.8389226230177247,
1674,COc1ccc(NC(=O)CNC(=O)/C=C/c2ccc(O)c(OC)c2)cc1,4.039814723395389,4.039814723395389,
1675,COc1ccc(NC(=S)NNC(=O)CSCc2cc(C(C)(C)C)c(O)c(C(C)(C)C)c2)cc1,4.293026323823822,4.293026323823822,
1676,COc1ccc(NC(=S)NNC(=O)Cn2c(-c3ccncc3)nc3ccccc32)cc1,4.920818753952375,4.920818753952375,
1677,COc1ccc(NC(P(=O)(Oc2ccccc2)Oc2ccccc2)P(=O)(Oc2ccccc2)Oc2ccccc2)cc1,4.169642332197175,4.169642332197175,
1678,COc1ccc(NCC2C(=O)N(C(=O)c3cc4ccccc4oc3=O)N=C2C)cc1,0.2099437356839093,0.2099437356839093,
1679,COc1ccc(NCn2nc(-c3ccc4c(c3)OCCO4)oc2=S)cc1,4.498256270372005,4.498256270372005,
1680,COc1ccc(Nc2c(C(=O)O)sc3ccccc23)c(OC)c1,3.6100000027750423,3.6100000027750423,
1681,COc1ccc(Nc2cc3sc(C)c(C)c3cc2C)cc1,4.1399999760652255,4.1399999760652255,
1682,COc1ccc(Nc2cc3sc(C)c(C)c3cc2C)cc1OC,4.300000029139088,4.300000029139088,
1683,COc1ccc(Nc2cccc3c(C)c(C)sc23)cc1,4.303136540107721,4.303136540107721,1.9675402112701735e-05
1684,COc1ccc(Nc2cccc3c(C)c(C)sc23)cc1OC,4.259026517014227,4.259026517014227,1.8952577995772991e-06
1685,COc1ccc(Nc2nc(N)c(C(=O)c3cc4ccccc4oc3=O)s2)cc1,3.996044275457309,3.996044275457309,
1686,COc1ccc(Nc2nnc(CSCc3cc(C(C)(C)C)c(O)c(C(C)(C)C)c3)s2)cc1,4.114638779968488,4.114638779968488,
1687,COc1ccc(O)c(/C=C/C(=O)/C=C/c2cc(OC)c(OC)c(OC)c2)c1,4.0240170562874535,4.0240170562874535,
1688,COc1ccc(O)c(/C=C/C(=O)/C=C/c2ccc(C)c(C)c2)c1,3.692632343961468,3.692632343961468,
1689,COc1ccc(O)c(/C=C/C(=O)/C=C/c2ccc(OC)c(OC)c2)c1,4.026179675647317,4.026179675647317,
1690,COc1ccc(O)c(/C=N/NC(=O)c2ccc(-c3nc4cccc(C)c4[nH]3)cc2)c1,4.12953756841108,4.12953756841108,
1691,COc1ccc(O)c(/C=N/c2ccccc2)c1,3.099960764512676,3.099960764512676,
1692,COc1ccc(O)c(C(C)(C)C)c1,4.721246399047171,4.721246399047171,
1693,COc1ccc(O)c(C(C)(C)C)c1.COc1ccc(O)cc1C(C)(C)C,4.2408632710503635,4.345760053010597,0.4201189832528618
1694,COc1ccc(O)cc1-c1nc2cc(O)ccc2[nH]1,4.638272163982407,4.638272163982407,
1695,COc1ccc(OC)c(C(CC(=O)c2c(O)c3ccccc3oc2=O)c2c[nH]c3ccccc23)c1,4.3924270362752695,4.3924270362752695,
1696,COc1ccc(OC)c2c1Cc1c-2[nH]c2ccccc12,3.710498004236192,3.710498004236192,
1697,COc1ccc(S(=O)(=O)Nc2cc(F)c(O)c(F)c2)cc1,4.3448615651886175,4.3448615651886175,
1698,COc1ccc([C@@H]2CC(=O)c3c(OC)cc(O[C@@H]4O[C@H](C)[C@@H](O)[C@H](O)[C@@H]4O)cc3O2)cc1O,4.334700500500103,4.334700500500103,
1699,COc1ccc([C@@H]2CC(=O)c3c(cc(OC)c(CC=C(C)C)c3O)O2)c(C/C=C(\C)CCC=C(C)C)c1O,3.3840499483435997,3.3840499483435997,
1700,COc1ccc([C@@H]2Oc3cc(OC)c(O)c(OC)c3C(=O)[C@@H]2O)cc1OC,4.444905551421681,4.444905551421681,
1701,COc1ccc([C@H]2Oc3cc(OC)c(O)c(OC)c3C(=O)[C@@H]2O)cc1,4.022733787572707,4.022733787572707,
1702,COc1ccc([C@H]2Oc3cc(OC)c(OC)c(OC)c3C(=O)[C@@H]2O)cc1O,3.907279355315901,3.907279355315901,
1703,COc1ccc2[nH]c(-c3ccc(O)c(OC)c3)nc2c1,4.236572006437063,4.236572006437063,
1704,COc1ccc2[nH]c(-c3ccc(O)cc3O)nc2c1,3.889410289700751,3.889410289700751,
1705,COc1ccc2c(=O)c(C)c(-c3ccc(Cl)cc3)oc2c1,3.5715833301528983,3.5715833301528983,
1706,COc1ccc2c(=O)c(C)c(-c3ccccc3)oc2c1,3.124340979902577,3.124340979902577,
1707,COc1ccc2c([nH]c3c4c(c(C)cc32)OC(C)(C/C=C(\C)CCC=C(C)C)C=C4)c1-c1c(O)ccc2[nH]c3c4c(c(C)cc3c12)OC(C)(C/C=C(\C)CCC=C(C)C)C=C4,4.496209316942819,4.496209316942819,
1708,COc1ccc2c([nH]c3c4c(c(C)cc32)OC(C)(C/C=C(\C)CCC=C(C)C)C=C4)c1-c1ccc2[nH]c3c4c(c(C)cc3c2c1O)OC(C)(C/C=C(\C)CCC=C(C)C)C=C4,4.507239610973162,4.507239610973162,
1709,COc1ccc2c(c1)-c1[nH]c3ccccc3c1C2,3.685254538139009,3.685254538139009,
1710,COc1ccc2c(c1)Cc1c-2[nH]c2ccccc12,3.79424634653382,3.79424634653382,
1711,COc1ccc2c(c1)OC/C(=C\c1cc(OC)c(O)c(OC)c1)C2=O,4.512013668870607,4.512013668870607,
1712,COc1ccc2c(c1)OC/C(=C\c1ccc(O)c(O)c1)C2=O,4.726143406884148,4.726143406884148,0.05114448917208385
1713,COc1ccc2c(c1)O[C@H]1c3ccc(O)cc3OC[C@@H]21,3.769939562683137,3.769939562683137,
1714,COc1ccc2c(c1)cc(C1CC(c3cc(Br)ccc3O)=NN1)c1nnnn12,4.320544847267338,4.320544847267338,
1715,COc1ccc2c(c1O)CCc1cc(O)cc(OC)c1-2,3.923163021577063,3.923163021577063,
1716,COc1ccc2c(c1OC)Cc1c-2[nH]c2ccccc12,3.903121257320386,3.903121257320386,
1717,COc1ccc2cc(C3CC(c4cc(Br)ccc4O)=NN3)c3nnnn3c2c1,4.190972537959185,4.190972537959185,
1718,COc1ccc2cc3[n+](cc2c1OC(C)c1ccccc1)CCc1cc2c(cc1-3)OCO2.[Br-],2.2518119729937998,2.2518119729937998,
1719,COc1ccc2cc3[n+](cc2c1OC)CCc1cc2c(cc1-3)OCO2.[Cl-],2.259637310505756,2.259637310505756,
1720,COc1ccc2cc3[n+](cc2c1OCc1cc(C)cc(C)c1)CCc1cc2c(cc1-3)OCO2.[Br-],3.0043648054024503,3.0043648054024503,
1721,COc1ccc2cc3[n+](cc2c1OCc1ccc(C(C)C)cc1)CCc1cc2c(cc1-3)OCO2.[Br-],2.886056647693163,2.886056647693163,
1722,COc1ccc2cc3[n+](cc2c1OCc1ccc(C(F)(F)F)cc1)CCc1cc2c(cc1-3)OCO2.[Br-],2.275724130399211,2.275724130399211,
1723,COc1ccc2cc3[n+](cc2c1OCc1ccc(C)cc1)CCc1cc2c(cc1-3)OCO2.[Br-],2.721246399047171,2.721246399047171,
1724,COc1ccc2cc3[n+](cc2c1OCc1ccc(Cl)cc1)CCc1cc2c(cc1-3)OCO2.[Br-],2.283996656365201,2.283996656365201,
1725,COc1ccc2cc3[n+](cc2c1OCc1ccc([N+](=O)[O-])cc1)CCc1cc2c(cc1-3)OCO2.[Br-],2.3010299956639813,2.3010299956639813,
1726,COc1ccc2cc3[n+](cc2c1OCc1cccc(Br)c1)CCc1cc2c(cc1-3)OCO2.[Br-],2.6575773191777934,2.6575773191777934,
1727,COc1ccc2cc3[n+](cc2c1OCc1cccc(C)c1)CCc1cc2c(cc1-3)OCO2.[Br-],2.920818753952375,2.920818753952375,
1728,COc1ccc2cc3[n+](cc2c1OCc1cccc(Cl)c1)CCc1cc2c(cc1-3)OCO2.[Br-],2.267606240177032,2.267606240177032,
1729,COc1ccc2cc3[n+](cc2c1OCc1cccc([N+](=O)[O-])c1)CCc1cc2c(cc1-3)OCO2.[Br-],2.2518119729937998,2.2518119729937998,
1730,COc1ccc2cc3[n+](cc2c1OCc1ccccc1)CCc1cc2c(cc1-3)OCO2.[Br-],2.721246399047171,2.721246399047171,
1731,COc1ccc2cc3[n+](cc2c1OCc1ccccc1C)CCc1cc2c(cc1-3)OCO2.[Br-],2.920818753952375,2.920818753952375,
1732,COc1ccc2nc(NC(=O)CC3SC(=O)NC3=O)sc2c1,3.8136483702410455,3.8136483702410455,
1733,COc1ccc2nc(NCCCCOc3cc(O)c4c(=O)cc(-c5ccccc5)oc4c3)sc2c1,4.311099871928657,4.311099871928657,
1734,COc1ccc2nc3c(c(NCCCCCCCNC(=O)C4(C)CCc5c(C)c(O)c(C)c(C)c5O4)c2c1)CCCC3,4.229074385361001,4.229074385361001,
1735,COc1ccc2nc3c(c(NCCCCCCNC(=O)C4(C)CCc5c(C)c(O)c(C)c(C)c5O4)c2c1)CCCC3,4.230992129056226,4.230992129056226,
1736,COc1ccc2nc3c(c(NCCCCCNC(=O)C4(C)CCc5c(C)c(O)c(C)c(C)c5O4)c2c1)CCCC3,4.202732459169283,4.202732459169283,
1737,COc1ccc2nc3c(c(NCCNC(=O)C4(C)CCc5c(C)c(O)c(C)c(C)c5O4)c2c1)CCCC3,4.018226681372253,4.018226681372253,
1738,COc1cccc(-c2oc3ccccc3c(=O)c2C)c1,3.231551342769361,3.231551342769361,
1739,COc1cccc(/C=C/C(=O)c2cc3cc(O)ccc3oc2=O)c1OC,3.795880017344075,3.795880017344075,
1740,COc1cccc(/C=C/C(=O)c2cc3cc(OCc4ccccc4)ccc3oc2=O)c1OC,2.8961962790440428,2.8961962790440428,
1741,COc1cccc(/C=C/C(=O)c2cc3ccc(O)cc3oc2=O)c1OC,3.823908740944319,3.823908740944319,
1742,COc1cccc(/C=N/N=C2/c3cc(-c4ccc(C(=O)O)cc4)ccc3-n3c2nc2ccccc2c3=O)c1O,5.274905478918531,5.274905478918531,
1743,COc1cccc(/C=N/N=C2/c3cc(-c4ccncc4)ccc3-n3c2nc2ccccc2c3=O)c1O,5.302770657240282,5.302770657240282,
1744,COc1cccc(/C=N/N=C2/c3cc(Cl)ccc3-n3c2nc2ccccc2c3=O)c1O,4.6534514414515264,4.6534514414515264,
1745,COc1cccc(/C=N/N=C2/c3cc(F)ccc3-n3c2nc2ccccc2c3=O)c1O,4.6763354643919,4.6763354643919,
1746,COc1cccc(/C=N/N=C2/c3cc(I)ccc3-n3c2nc2ccccc2c3=O)c1O,4.962573502059376,4.962573502059376,
1747,COc1cccc(/C=N/N=C2/c3cc([N+](=O)[O-])ccc3-n3c2nc2ccccc2c3=O)c1O,4.542420853004238,4.542420853004238,
1748,COc1cccc(/C=N/NC(=O)c2ccc(-c3nc4cccc(C)c4[nH]3)cc2)c1,3.83827273028398,3.83827273028398,
1749,COc1cccc(/C=N/NC(=S)N[C@@H]2O[C@H](COC(C)=O)[C@H](OC(C)=O)[C@H](OC(C)=O)[C@H]2OC(C)=O)c1,3.5590909179347827,3.5590909179347827,
1750,COc1cccc(/C=N/c2ccccc2O)c1,4.603800652904264,4.603800652904264,
1751,COc1cccc(C(=O)/C=C/c2ccc(C(=O)Nc3nnc(-c4ccc(O)c(O)c4)s3)cc2)c1,4.985899678480379,4.985899678480379,
1752,COc1cccc(C2COc3cccc4c3N2CCC4)c1,4.350665141287858,4.350665141287858,
1753,COc1cccc(CCc2cc(O)c(O)c(OC)c2)c1,4.394694953858891,4.394694953858891,
1754,COc1cccc(CCc2cc(OC)c(O)c3c2C(Cc2cccc(OC)c2)c2cc(O)c(O)c(OC)c2O3)c1,4.6777807052660805,4.6777807052660805,
1755,COc1cccc(COc2c(OC)ccc3cc4[n+](cc23)CCc2cc3c(cc2-4)OCO3)c1.[Br-],2.275724130399211,2.275724130399211,
1756,COc1cccc(COc2ccc3cc(C(=O)/C=C/c4c(Cl)cccc4Cl)c(=O)oc3c2)c1,3.0268721464003017,3.0268721464003017,
1757,COc1cccc(COc2ccc3cc(C(=O)/C=C/c4cc(OC)ccc4OC)c(=O)oc3c2)c1,3.1249387366083,3.1249387366083,
1758,COc1cccc(COc2ccc3cc(C(=O)/C=C/c4ccc(C)cc4)c(=O)oc3c2)c1,2.580044251510242,2.580044251510242,
1759,COc1cccc(COc2ccc3cc(C(=O)/C=C/c4ccc(Cl)cc4Cl)c(=O)oc3c2)c1,3.3187587626244124,3.3187587626244124,
1760,COc1cccc(COc2ccc3cc(C(=O)/C=C/c4ccc5c(c4)OCO5)c(=O)oc3c2)c1,3.3372421683184257,3.3372421683184257,
1761,COc1cccc(COc2ccc3cc(C(=O)/C=C/c4cccc(OC)c4OC)c(=O)oc3c2)c1,3.142667503568732,3.142667503568732,
1762,COc1cccc(COc2ccc3cc(C(=O)/C=C/c4ccccc4)c(=O)oc3c2)c1,3.050609993355088,3.050609993355088,
1763,COc1cccc(Cc2nnc3sc(-c4ccc(Cl)cc4)nn23)c1,5.043831569524636,5.043831569524636,
1764,COc1cccc(N2CCN(C(=O)/C=C/c3ccc(O)c(OC)c3)CC2)c1,4.207748428096735,4.207748428096735,
1765,COc1cccc(NC(=O)C2Cc3cc(OC)c(OC)cc3C2=O)c1,3.9428666327509134,3.9428666327509134,
1766,COc1cccc(NC(=O)CNC(=O)/C=C/c2ccc(O)c(OC)c2)c1,4.025534364262757,4.025534364262757,
1767,COc1cccc(NC(=S)NC(=O)c2ccccc2)c1,3.0942041196321317,3.0942041196321317,
1768,COc1cccc(Nc2cccc3c(C)c(C)sc23)c1,2.809999999695055,2.809999999695055,
1769,COc1cccc2c1Cc1c-2[nH]c2ccccc12,3.79001341546869,3.79001341546869,
1770,COc1cccc2c1OCC(c1nnn(Cc3cn(Cc4ccccc4)nn3)n1)=C2,3.707382905269944,3.707382905269944,
1771,COc1cccc2cc(C(=O)c3ccc(C)cc3)c(=S)oc12,3.123244244726658,3.123244244726658,
1772,COc1cccc2cc(C(=O)c3ccc(Cl)cc3)c(=S)oc12,3.539243438634055,3.539243438634055,
1773,COc1cccc2cc(C(=O)c3ccccc3)c(=S)oc12,3.47732629010728,3.47732629010728,
1774,COc1cccc2cc(C(=O)c3cccs3)c(=S)oc12,3.9864255224505465,3.9864255224505465,
1775,COc1cccc2cc(C(C)=O)c(=S)oc12,2.815077290904481,2.815077290904481,
1776,COc1cccc2cc(C3CC(c4cc(Br)ccc4O)=NN3)c3nnnn3c12,4.147215131319452,4.147215131319452,
1777,COc1ccccc1-c1cc(-c2ccccc2O)nc(=S)[nH]1,2.795442957083228,2.795442957083228,
1778,COc1ccccc1-c1csc(NC(=O)CC2SC(=O)NC2=O)n1,3.791894706784813,3.791894706784813,
1779,COc1ccccc1-c1oc2ccccc2c(=O)c1C,3.270460226074462,3.270460226074462,
1780,COc1ccccc1C(=O)/C=C/c1ccc(C(=O)Nc2nnc(-c3ccc(O)c(O)c3)s2)cc1,5.010550182333308,5.010550182333308,
1781,COc1ccccc1C1COc2cccc3c2N1CCC3,4.342944147142896,4.342944147142896,
1782,COc1ccccc1C1N[C@H](C(=O)O)CS1,3.465085895570133,3.465085895570133,
1783,COc1ccccc1N1CCN(C(=O)/C=C/c2cc(OC)c3c(c2)OCO3)CC1,4.430813427595625,4.430813427595625,
1784,COc1ccccc1N1CCN(CC(=O)Nc2nc3ccccc3[nH]2)CC1,3.4400610732698267,3.4400610732698267,
1785,COc1ccccc1NC(=O)C1Cc2cc(OC)c(OC)cc2C1=O,3.872778541175832,3.872778541175832,
1786,COc1ccccc1NC(=S)NNC(=O)CSCc1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1,4.283746174103963,4.283746174103963,
1787,COc1ccccc1NC/C(C(=O)/C=C/c1ccc(N(C)C)cc1)=C(O)\C=C\c1ccc(N(C)C)cc1,3.8144691771781862,3.8144691771781862,
1788,COc1ccccc1NCn1nc(-c2ccc3c(c2)OCCO3)oc1=S,4.543026986364182,4.543026986364182,
1789,COc1ccccc1Nc1nnc(CSCc2cc(C(C)(C)C)c(O)c(C(C)(C)C)c2)s1,4.042057664554595,4.042057664554595,
1790,COc1ccccc1O,4.480986251159582,4.480986251159582,
1791,COc1coc(COC(=O)C2(C)CCc3c(C)c(O)c(C)c(C)c3O2)cc1=O,4.70377371273884,4.70377371273884,
1792,CS(=O)(=O)Cc1c(Br)c(O)c(O)c(Br)c1Br,4.619788758288394,4.619788758288394,
1793,CS(=O)(=O)[O-].O=C(/C=C/c1cc(O)c(O)c(O)c1)NCCCCCCCCCC[P+](c1ccccc1)(c1ccccc1)c1ccccc1,4.863279432843593,4.863279432843593,0.0
1794,CS(=O)(=O)[O-].O=C(/C=C/c1cc(O)c(O)c(O)c1)NCCCCCCCC[P+](c1ccccc1)(c1ccccc1)c1ccccc1,4.832682665251824,4.832682665251824,
1795,CS(=O)(=O)[O-].O=C(/C=C/c1cc(O)c(O)c(O)c1)NCCCCCC[P+](c1ccccc1)(c1ccccc1)c1ccccc1,4.721246399047171,4.721246399047171,0.0
1796,CS(=O)(=O)[O-].O=C(/C=C/c1ccc(O)c(O)c1)NCCCCCCCCCC[P+](c1ccccc1)(c1ccccc1)c1ccccc1,4.586700235918748,4.586700235918748,0.0
1797,CS(=O)(=O)[O-].O=C(/C=C/c1ccc(O)c(O)c1)NCCCCCCCC[P+](c1ccccc1)(c1ccccc1)c1ccccc1,4.552841968657781,4.552841968657781,
1798,CS(=O)(=O)[O-].O=C(/C=C/c1ccc(O)c(O)c1)NCCCCCC[P+](c1ccccc1)(c1ccccc1)c1ccccc1,4.530177984021837,4.530177984021837,0.0
1799,CS(=O)(=O)[O-].O=C(/C=C/c1ccc(O)c(O)c1)NCC[P+](c1ccccc1)(c1ccccc1)c1ccccc1,4.450996737974212,4.450996737974212,
1800,CS(=O)(=O)[O-].O=C(CCc1cc(O)c(O)c(O)c1)NCCCCCCCCCC[P+](c1ccccc1)(c1ccccc1)c1ccccc1,4.634512015109101,4.634512015109101,
1801,CS(=O)(=O)[O-].O=C(CCc1cc(O)c(O)c(O)c1)NCCCCCC[P+](c1ccccc1)(c1ccccc1)c1ccccc1,4.694648630553377,4.694648630553377,
1802,CS(=O)(=O)[O-].O=C(CCc1ccc(O)c(O)c1)NCCCCCCCCCC[P+](c1ccccc1)(c1ccccc1)c1ccccc1,4.228412519118745,4.228412519118745,
1803,CS(=O)(=O)[O-].O=C(CCc1ccc(O)c(O)c1)NCCCCCC[P+](c1ccccc1)(c1ccccc1)c1ccccc1,4.254925208417943,4.254925208417943,
1804,CS(=O)(=O)[O-].O=C(Cc1cc(O)c(O)c(O)c1)NCCCCCCCCCC[P+](c1ccccc1)(c1ccccc1)c1ccccc1,4.684029654543083,4.684029654543083,
1805,CS(=O)(=O)[O-].O=C(Cc1cc(O)c(O)c(O)c1)NCCCCCC[P+](c1ccccc1)(c1ccccc1)c1ccccc1,4.628932137728263,4.628932137728263,
1806,CS(=O)(=O)[O-].O=C(Cc1ccc(O)c(O)c1)NCCCCCCCCCC[P+](c1ccccc1)(c1ccccc1)c1ccccc1,4.248720896016658,4.248720896016658,
1807,CS(=O)(=O)[O-].O=C(Cc1ccc(O)c(O)c1)NCCCCCC[P+](c1ccccc1)(c1ccccc1)c1ccccc1,4.259637310505756,4.259637310505756,
1808,CS(=O)(=O)c1ccc(NNC(=O)CC[C@H](N)C(=O)O)c(F)c1,4.582312458790248,4.582312458790248,
1809,CS(=O)(=O)c1ccc(NNC(=O)CC[C@H](N)C(=O)O)cc1,4.517955795983812,4.517955795983812,
1810,CSCC[C@H](NC(=O)/C=C/c1ccc(O)c(O)c1)C(=O)NCCc1ccc(O)c(O)c1,4.638272163982407,4.638272163982407,
1811,CSCC[C@H](NC(=O)Cc1ccc(O)c(O)c1)C(=O)NCCc1ccc(O)c(O)c1,4.167491087293763,4.167491087293763,
1812,CSc1ccc(-c2[nH]c(=S)[nH]c2-c2ccc(Cl)cc2)cc1,4.673664139071248,4.673664139071248,
1813,CSc1ccc(-c2[nH]c(=S)[nH]c2-c2ccc(F)cc2)cc1,4.309803919971486,4.309803919971486,
1814,CSc1ccc(-c2[nH]c(=S)[nH]c2-c2ccccc2)cc1,4.045757490560675,4.045757490560675,
1815,C[C@@H](NC(=O)[C@@]1(C)COC(c2cn(C)c3cc(Cl)cc(O)c23)=N1)C(=O)N[C@@H](CO)C(=O)O,2.6020599913279625,2.6020599913279625,
1816,C[C@@H]1OC2=C(C(=O)c3ccc(O)c(O)c3C2=O)C1(C)C,3.903715821755136,3.903715821755136,
1817,C[C@@H]1O[C@@H](OC[C@H]2O[C@@H](OCCc3ccc(O)c(O)c3)[C@H](O)[C@@H](O)[C@@H]2OC(=O)/C=C/c2ccc(O)c(O)c2)[C@H](O)[C@H](O)[C@H]1O,4.6777807052660805,4.6777807052660805,
1818,C[C@@H]1O[C@@H](OC[C@H]2O[C@@H](Oc3c(-c4ccc(O)c(O)c4)oc4cc(O)cc(O)c4c3=O)[C@H](O)[C@@H](O)[C@@H]2O)[C@H](O)[C@H](O)[C@H]1O,5.002488176104573,4.910094888560602,0.2243754822906009
1819,C[C@@H]1O[C@@H](OC[C@H]2O[C@@H](Oc3c(-c4ccc(O)c(O)c4)oc4cc(O)cc(O)c4c3=O)[C@H](O)[C@@H](O)[C@@H]2O)[C@H](O)[C@H](O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@H]1O,5.113509274827518,5.113509274827518,
1820,C[C@@H]1O[C@@H](OC[C@H]2O[C@@H](Oc3c(-c4ccc(O)c(O)c4)oc4cc(O)cc(O)c4c3=O)[C@H](O)[C@@H](O)[C@H]2O)[C@H](O)[C@H](O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@H]1O,4.521433504406157,4.521433504406157,
1821,C[C@@H]1O[C@@H](OC[C@H]2O[C@@H](Oc3c(-c4ccc(O)c(O)c4)oc4cc(O)cc(O)c4c3=O)[C@H](OC(=O)/C=C/c3ccc(O)cc3)[C@@H](O)[C@@H]2O)[C@H](O)[C@H](O)[C@H]1O,4.534617148551582,4.534617148551582,
1822,C[C@@H]1O[C@@H](OC[C@H]2O[C@@H](Oc3c(-c4ccc(O)c(O)c4)oc4cc(O)cc(O)c4c3=O)[C@H](OC(=O)/C=C/c3ccc(O)cc3)[C@@H](O)[C@@H]2O)[C@H](O)[C@H](O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@H]1O,4.657577319177793,4.657577319177793,
1823,C[C@@H]1O[C@@H](OC[C@H]2O[C@@H](Oc3c(-c4ccc(O)c(O)c4)oc4cc(O)cc(O)c4c3=O)[C@H](OC(=O)/C=C/c3ccc(O)cc3)[C@@H](O[C@@H]3OC[C@H](O)[C@H](O)[C@H]3O)[C@@H]2O)[C@H](O)[C@H](O)[C@H]1O,4.496209316942819,4.496209316942819,
1824,C[C@@H]1O[C@@H](OC[C@H]2O[C@@H](Oc3c(-c4ccc(O)cc4)oc4cc(O)c(O)c(O)c4c3=O)[C@H](O)[C@@H](O)[C@@H]2O)[C@H](O)[C@H](O)[C@H]1O,4.150199900794975,4.150199900794975,
1825,C[C@@H]1O[C@@H](O[C@@H]2[C@@H](O)[C@H](OCCc3ccc(O)c(O)c3)O[C@H](CO)[C@H]2OC(=O)/C=C/c2ccc(O)c(O)c2)[C@H](O)[C@H](O)[C@H]1O,4.6083232381316,4.698970004336019,0.06982231440503466
1826,C[C@@H]1O[C@@H](O[C@@H]2[C@@H](O)[C@H](OCCc3ccc(O)c(O)c3)O[C@H](CO)[C@H]2OC(=O)/C=C/c2ccc(O)c(O)c2)[C@H](O)[C@H](O)[C@H]1O[C@@H]1OC[C@](O)(CO)[C@H]1O,4.623423042943488,4.623423042943488,
1827,C[C@@H]1O[C@@H](O[C@@H]2[C@@H](O)[C@H](OCCc3ccc(O)c(O)c3)O[C@H](CO)[C@H]2OC(=O)/C=C/c2ccc(O)c(O)c2)[C@H](O[C@@H]2OC[C@H](O)[C@@H](O)[C@H]2O)[C@H](O)[C@H]1O,4.782516055786093,4.782516055786093,
1828,C[C@@H]1O[C@@H](O[C@@H]2[C@@H](O)[C@H](OCCc3ccc(O)c(O)c3)O[C@H](COC(=O)/C=C/c3ccc(O)c(O)c3)[C@H]2O)[C@H](O)[C@H](O)[C@H]1O,5.292513326014591,5.292513326014591,0.704587349418466
1829,C[C@@H]1O[C@@H](O[C@@H]2[C@@H](O)[C@H](OCCc3ccc(O)c(O)c3)O[C@H](COC(=O)/C=C/c3ccc(O)c(O)c3)[C@H]2O)[C@H](O[C@@H]2OC[C@H](O)[C@@H](O)[C@H]2O)[C@H](O)[C@H]1O,4.416801226031377,4.416801226031377,
1830,C[C@@H]1O[C@@H](Oc2c(-c3cc(O)c(O)c(O)c3)oc3cc(O)cc(O)c3c2=O)[C@H](O)[C@H](O)[C@H]1O,5.2011524070372435,5.2011524070372435,0.49564472036065077
1831,C[C@@H]1O[C@@H](Oc2c(-c3ccc(O)c(O)c3)oc3cc(O)cc(O)c3c2=O)[C@H](O)[C@H](O)[C@H]1O,5.657577319177793,5.657577319177793,
1832,C[C@@H]1O[C@@H](Oc2cc(O)c3c(=O)c(O[C@@H]4O[C@@H](C)[C@H](O)[C@@H](O)[C@H]4O)c(-c4ccc(O)cc4)oc3c2)[C@H](O)[C@H](O)[C@H]1O,4.075720713938118,4.075720713938118,
1833,C[C@@H]1Oc2c(O)c3c(c(O)c2[C@H]1O)C(=O)C(O)=C1C(C)(C)CCC[C@@]13C,4.1487416512809245,4.1487416512809245,
1834,C[C@@H]1Oc2c(O)c3c(c(O)c2[C@H]1O)C(=O)C(O)=C1[C@]3(C)CC[C@H]2C[C@@]12C,4.075720713938118,4.075720713938118,
1835,C[C@H](CS)C(=O)N1CCC[C@H]1C(=O)O,4.366531544420414,4.366531544420414,
1836,C[C@H](NC(=O)/C=C/c1ccc(O)c2oc(-c3ccc(O)c(O)c3)cc12)C(=O)O,5.485452247339714,5.485452247339714,
1837,C[C@H](c1cc2ccccc2s1)N(O)C(N)=O,4.366531544420414,4.366531544420414,
1838,C[C@H]1Cc2c(O)c3c(c(O)c2O1)[C@@]1(C)CCC(=O)C(C)(C)C1=C(O)C3=O,4.200659450546418,4.200659450546418,
1839,C[C@H]1Cc2c(O)c3c(c(O)c2O1)[C@@]1(C)CCCC(C)(C)C1=C(O)C3=O,4.259637310505756,4.259637310505756,
1840,C[C@H]1Cc2c(O)c3c(c(O)c2O1)[C@@]1(C)CC[C@H]2C[C@@]2(C)C1=C(O)C3=O,4.013228265733755,4.013228265733755,
1841,C[C@H]1Cc2c(O)c3c(c(O)c2O1)[C@@]1(C)CC[C@H]2C[C@@]2(C)[C@@H]1CC3=O,3.9546770212133424,3.9546770212133424,
